"DataID","DeviceName","DeviceType","CurrentReading","DateRead"
"431","humidity2","Humidity Sensor","51","2020-12-04 15:30:23"
"432","humidity1","Humidity Sensor","31","2020-12-04 15:30:23"
"433","temp1","Temperature Sensor","33","2020-12-04 15:30:23"
"434","temp2","Temperature Sensor","27","2020-12-04 15:30:24"
"435","humidity2","Humidity Sensor","58","2020-12-04 15:30:24"
"436","humidity1","Humidity Sensor","60","2020-12-04 15:30:24"
"437","temp1","Temperature Sensor","39","2020-12-04 15:30:24"
"438","ldr","Light Intensity Sensor","847","2020-12-04 15:30:24"
"439","temp2","Temperature Sensor","20","2020-12-04 15:30:25"
"440","humidity2","Humidity Sensor","77","2020-12-04 15:30:25"
"441","humidity1","Humidity Sensor","11","2020-12-04 15:30:25"
"442","temp1","Temperature Sensor","36","2020-12-04 15:30:25"
"443","temp2","Temperature Sensor","29","2020-12-04 15:30:26"
"444","pump","Pump Actuator","1","2020-12-04 15:30:26"
"445","humidity2","Humidity Sensor","62","2020-12-04 15:30:26"
"446","humidity1","Humidity Sensor","30","2020-12-04 15:30:26"
"447","heater","Heater Actuator","0","2020-12-04 15:30:26"
"448","temp1","Temperature Sensor","33","2020-12-04 15:30:26"
"449","temp2","Temperature Sensor","26","2020-12-04 15:30:27"
"450","humidity2","Humidity Sensor","65","2020-12-04 15:30:27"
"451","humidity1","Humidity Sensor","56","2020-12-04 15:30:27"
"452","temp1","Temperature Sensor","34","2020-12-04 15:30:27"
"453","ldr","Light Intensity Sensor","226","2020-12-04 15:30:27"
"454","temp2","Temperature Sensor","20","2020-12-04 15:30:28"
"455","humidity2","Humidity Sensor","82","2020-12-04 15:30:28"
"456","humidity1","Humidity Sensor","26","2020-12-04 15:30:28"
"457","temp1","Temperature Sensor","40","2020-12-04 15:30:28"
"458","temp2","Temperature Sensor","30","2020-12-04 15:30:29"
"459","humidity2","Humidity Sensor","83","2020-12-04 15:30:29"
"460","humidity1","Humidity Sensor","30","2020-12-04 15:30:29"
"461","temp1","Temperature Sensor","35","2020-12-04 15:30:29"
"462","temp2","Temperature Sensor","20","2020-12-04 15:30:30"
"463","humidity2","Humidity Sensor","46","2020-12-04 15:30:30"
"464","humidity1","Humidity Sensor","43","2020-12-04 15:30:30"
"465","temp1","Temperature Sensor","31","2020-12-04 15:30:30"
"466","ldr","Light Intensity Sensor","342","2020-12-04 15:30:30"
"467","temp2","Temperature Sensor","21","2020-12-04 15:30:31"
"468","pump","Pump Actuator","0","2020-12-04 15:30:31"
"469","heater","Heater Actuator","1","2020-12-04 15:30:31"
"470","humidity2","Humidity Sensor","71","2020-12-04 15:30:31"
"471","humidity1","Humidity Sensor","57","2020-12-04 15:30:31"
"472","temp1","Temperature Sensor","31","2020-12-04 15:30:31"
"473","temp2","Temperature Sensor","23","2020-12-04 15:30:32"
"474","humidity2","Humidity Sensor","99","2020-12-04 15:30:32"
"475","humidity1","Humidity Sensor","53","2020-12-04 15:30:32"
"476","temp1","Temperature Sensor","35","2020-12-04 15:30:32"
"477","temp2","Temperature Sensor","20","2020-12-04 15:30:33"
"478","humidity2","Humidity Sensor","88","2020-12-04 15:30:33"
"479","humidity1","Humidity Sensor","35","2020-12-04 15:30:33"
"480","temp1","Temperature Sensor","34","2020-12-04 15:30:33"
"481","ldr","Light Intensity Sensor","213","2020-12-04 15:30:33"
"482","temp2","Temperature Sensor","30","2020-12-04 15:30:34"
"483","humidity2","Humidity Sensor","100","2020-12-04 15:30:34"
"484","humidity1","Humidity Sensor","23","2020-12-04 15:30:34"
"485","temp1","Temperature Sensor","39","2020-12-04 15:30:34"
"486","temp2","Temperature Sensor","24","2020-12-04 15:30:35"
"487","humidity2","Humidity Sensor","76","2020-12-04 15:30:35"
"488","humidity1","Humidity Sensor","10","2020-12-04 15:30:35"
"489","temp1","Temperature Sensor","31","2020-12-04 15:30:35"
"490","pump","Pump Actuator","1","2020-12-04 15:30:36"
"491","temp2","Temperature Sensor","22","2020-12-04 15:30:36"
"492","heater","Heater Actuator","1","2020-12-04 15:30:36"
"493","humidity2","Humidity Sensor","85","2020-12-04 15:30:36"
"494","humidity1","Humidity Sensor","26","2020-12-04 15:30:36"
"495","temp1","Temperature Sensor","33","2020-12-04 15:30:36"
"496","ldr","Light Intensity Sensor","54","2020-12-04 15:30:36"
"497","temp2","Temperature Sensor","30","2020-12-04 15:30:37"
"498","humidity2","Humidity Sensor","60","2020-12-04 15:30:37"
"499","humidity1","Humidity Sensor","30","2020-12-04 15:30:37"
"500","temp1","Temperature Sensor","37","2020-12-04 15:30:37"
"501","temp2","Temperature Sensor","28","2020-12-04 15:30:38"
"502","humidity2","Humidity Sensor","83","2020-12-04 15:30:38"
"503","humidity1","Humidity Sensor","17","2020-12-04 15:30:38"
"504","temp1","Temperature Sensor","36","2020-12-04 15:30:38"
"505","temp2","Temperature Sensor","23","2020-12-04 15:30:39"
"506","humidity1","Humidity Sensor","57","2020-12-04 15:30:39"
"507","humidity2","Humidity Sensor","52","2020-12-04 15:30:39"
"508","temp1","Temperature Sensor","31","2020-12-04 15:30:39"
"509","ldr","Light Intensity Sensor","237","2020-12-04 15:30:39"
"510","temp2","Temperature Sensor","22","2020-12-04 15:30:40"
"511","humidity2","Humidity Sensor","86","2020-12-04 15:30:40"
"512","humidity1","Humidity Sensor","21","2020-12-04 15:30:40"
"513","temp1","Temperature Sensor","30","2020-12-04 15:30:40"
"514","pump","Pump Actuator","0","2020-12-04 15:30:41"
"515","heater","Heater Actuator","0","2020-12-04 15:30:41"
"516","temp2","Temperature Sensor","23","2020-12-04 15:30:41"
"517","humidity2","Humidity Sensor","75","2020-12-04 15:30:41"
"518","humidity1","Humidity Sensor","13","2020-12-04 15:30:41"
"519","temp1","Temperature Sensor","32","2020-12-04 15:30:41"
"520","temp2","Temperature Sensor","24","2020-12-04 15:30:42"
"521","humidity2","Humidity Sensor","58","2020-12-04 15:30:42"
"522","humidity1","Humidity Sensor","37","2020-12-04 15:30:42"
"523","temp1","Temperature Sensor","37","2020-12-04 15:30:42"
"524","ldr","Light Intensity Sensor","904","2020-12-04 15:30:42"
"525","temp2","Temperature Sensor","20","2020-12-04 15:30:43"
"526","humidity2","Humidity Sensor","57","2020-12-04 15:30:43"
"527","humidity1","Humidity Sensor","51","2020-12-04 15:30:43"
"528","temp1","Temperature Sensor","31","2020-12-04 15:30:43"
"529","temp2","Temperature Sensor","30","2020-12-04 15:30:44"
"530","humidity2","Humidity Sensor","99","2020-12-04 15:30:44"
"531","humidity1","Humidity Sensor","39","2020-12-04 15:30:44"
"532","temp1","Temperature Sensor","31","2020-12-04 15:30:44"
"533","temp2","Temperature Sensor","27","2020-12-04 15:30:45"
"534","humidity2","Humidity Sensor","73","2020-12-04 15:30:45"
"535","humidity1","Humidity Sensor","9","2020-12-04 15:30:45"
"536","ldr","Light Intensity Sensor","62","2020-12-04 15:30:45"
"537","temp1","Temperature Sensor","34","2020-12-04 15:30:45"
"538","pump","Pump Actuator","1","2020-12-04 15:30:46"
"539","heater","Heater Actuator","1","2020-12-04 15:30:46"
"540","temp2","Temperature Sensor","20","2020-12-04 15:30:46"
"541","humidity2","Humidity Sensor","86","2020-12-04 15:30:46"
"542","humidity1","Humidity Sensor","38","2020-12-04 15:30:46"
"543","temp1","Temperature Sensor","38","2020-12-04 15:30:46"
"544","temp2","Temperature Sensor","25","2020-12-04 15:30:47"
"545","humidity2","Humidity Sensor","86","2020-12-04 15:30:47"
"546","humidity1","Humidity Sensor","10","2020-12-04 15:30:47"
"547","temp1","Temperature Sensor","33","2020-12-04 15:30:47"
"548","temp2","Temperature Sensor","23","2020-12-04 15:30:48"
"549","humidity1","Humidity Sensor","44","2020-12-04 15:30:48"
"550","humidity2","Humidity Sensor","90","2020-12-04 15:30:48"
"551","ldr","Light Intensity Sensor","99","2020-12-04 15:30:48"
"552","temp1","Temperature Sensor","31","2020-12-04 15:30:48"
"553","temp2","Temperature Sensor","30","2020-12-04 15:30:49"
"554","humidity1","Humidity Sensor","38","2020-12-04 15:30:49"
"555","humidity2","Humidity Sensor","64","2020-12-04 15:30:49"
"556","temp1","Temperature Sensor","35","2020-12-04 15:30:49"
"557","temp2","Temperature Sensor","30","2020-12-04 15:30:50"
"558","humidity1","Humidity Sensor","34","2020-12-04 15:30:50"
"559","humidity2","Humidity Sensor","100","2020-12-04 15:30:50"
"560","temp1","Temperature Sensor","40","2020-12-04 15:30:50"
"561","pump","Pump Actuator","1","2020-12-04 15:30:51"
"562","heater","Heater Actuator","0","2020-12-04 15:30:51"
"563","temp2","Temperature Sensor","30","2020-12-04 15:30:51"
"564","humidity1","Humidity Sensor","40","2020-12-04 15:30:51"
"565","ldr","Light Intensity Sensor","859","2020-12-04 15:30:51"
"566","humidity2","Humidity Sensor","40","2020-12-04 15:30:51"
"567","temp1","Temperature Sensor","31","2020-12-04 15:30:51"
"568","temp2","Temperature Sensor","29","2020-12-04 15:30:52"
"569","humidity2","Humidity Sensor","65","2020-12-04 15:30:52"
"570","humidity1","Humidity Sensor","23","2020-12-04 15:30:52"
"571","temp1","Temperature Sensor","35","2020-12-04 15:30:52"
"572","temp2","Temperature Sensor","28","2020-12-04 15:30:53"
"573","humidity2","Humidity Sensor","97","2020-12-04 15:30:53"
"574","humidity1","Humidity Sensor","53","2020-12-04 15:30:53"
"575","temp1","Temperature Sensor","32","2020-12-04 15:30:53"
"576","temp2","Temperature Sensor","26","2020-12-04 15:30:54"
"577","ldr","Light Intensity Sensor","331","2020-12-04 15:30:54"
"578","humidity1","Humidity Sensor","29","2020-12-04 15:30:54"
"579","humidity2","Humidity Sensor","53","2020-12-04 15:30:54"
"580","temp1","Temperature Sensor","33","2020-12-04 15:30:54"
"581","temp2","Temperature Sensor","24","2020-12-04 15:30:55"
"582","humidity1","Humidity Sensor","6","2020-12-04 15:30:55"
"583","humidity2","Humidity Sensor","50","2020-12-04 15:30:55"
"584","temp1","Temperature Sensor","38","2020-12-04 15:30:56"
"585","pump","Pump Actuator","1","2020-12-04 15:30:56"
"586","heater","Heater Actuator","1","2020-12-04 15:30:56"
"587","temp2","Temperature Sensor","26","2020-12-04 15:30:56"
"588","humidity1","Humidity Sensor","58","2020-12-04 15:30:56"
"589","humidity2","Humidity Sensor","61","2020-12-04 15:30:56"
"590","temp1","Temperature Sensor","37","2020-12-04 15:30:57"
"591","temp2","Temperature Sensor","24","2020-12-04 15:30:57"
"592","ldr","Light Intensity Sensor","873","2020-12-04 15:30:57"
"593","humidity1","Humidity Sensor","60","2020-12-04 15:30:57"
"594","humidity2","Humidity Sensor","55","2020-12-04 15:30:57"
"595","temp1","Temperature Sensor","32","2020-12-04 15:30:58"
"596","temp2","Temperature Sensor","26","2020-12-04 15:30:58"
"597","humidity1","Humidity Sensor","22","2020-12-04 15:30:58"
"598","humidity2","Humidity Sensor","64","2020-12-04 15:30:58"
"599","temp1","Temperature Sensor","35","2020-12-04 15:30:59"
"600","temp2","Temperature Sensor","28","2020-12-04 15:30:59"
"601","humidity1","Humidity Sensor","18","2020-12-04 15:30:59"
"602","humidity2","Humidity Sensor","41","2020-12-04 15:30:59"
"603","temp1","Temperature Sensor","31","2020-12-04 15:31:00"
"604","temp2","Temperature Sensor","26","2020-12-04 15:31:00"
"605","ldr","Light Intensity Sensor","378","2020-12-04 15:31:00"
"606","humidity1","Humidity Sensor","32","2020-12-04 15:31:00"
"607","humidity2","Humidity Sensor","85","2020-12-04 15:31:01"
"608","temp1","Temperature Sensor","40","2020-12-04 15:31:01"
"609","pump","Pump Actuator","0","2020-12-04 15:31:01"
"610","heater","Heater Actuator","0","2020-12-04 15:31:01"
"611","temp2","Temperature Sensor","27","2020-12-04 15:31:01"
"612","humidity1","Humidity Sensor","17","2020-12-04 15:31:02"
"613","humidity2","Humidity Sensor","84","2020-12-04 15:31:02"
"614","temp1","Temperature Sensor","31","2020-12-04 15:31:02"
"615","temp2","Temperature Sensor","23","2020-12-04 15:31:02"
"616","humidity1","Humidity Sensor","38","2020-12-04 15:31:03"
"617","humidity2","Humidity Sensor","61","2020-12-04 15:31:03"
"618","temp1","Temperature Sensor","34","2020-12-04 15:31:03"
"619","temp2","Temperature Sensor","23","2020-12-04 15:31:03"
"620","ldr","Light Intensity Sensor","297","2020-12-04 15:31:03"
"621","humidity1","Humidity Sensor","41","2020-12-04 15:31:04"
"622","humidity2","Humidity Sensor","88","2020-12-04 15:31:04"
"623","temp1","Temperature Sensor","37","2020-12-04 15:31:04"
"624","temp2","Temperature Sensor","28","2020-12-04 15:31:04"
"625","humidity1","Humidity Sensor","44","2020-12-04 15:31:05"
"626","humidity2","Humidity Sensor","86","2020-12-04 15:31:05"
"627","temp1","Temperature Sensor","36","2020-12-04 15:31:05"
"628","temp2","Temperature Sensor","20","2020-12-04 15:31:05"
"629","humidity1","Humidity Sensor","14","2020-12-04 15:31:06"
"630","humidity2","Humidity Sensor","74","2020-12-04 15:31:06"
"631","temp1","Temperature Sensor","37","2020-12-04 15:31:06"
"632","pump","Pump Actuator","1","2020-12-04 15:31:06"
"633","heater","Heater Actuator","0","2020-12-04 15:31:06"
"634","temp2","Temperature Sensor","26","2020-12-04 15:31:06"
"635","ldr","Light Intensity Sensor","884","2020-12-04 15:31:06"
"636","humidity1","Humidity Sensor","48","2020-12-04 15:31:07"
"637","humidity2","Humidity Sensor","94","2020-12-04 15:31:07"
"638","temp1","Temperature Sensor","38","2020-12-04 15:31:07"
"639","temp2","Temperature Sensor","30","2020-12-04 15:31:07"
"640","humidity1","Humidity Sensor","44","2020-12-04 15:31:08"
"641","humidity2","Humidity Sensor","79","2020-12-04 15:31:08"
"642","temp1","Temperature Sensor","40","2020-12-04 15:31:08"
"643","temp2","Temperature Sensor","24","2020-12-04 15:31:08"
"644","humidity1","Humidity Sensor","18","2020-12-04 15:31:09"
"645","humidity2","Humidity Sensor","68","2020-12-04 15:31:09"
"646","temp1","Temperature Sensor","39","2020-12-04 15:31:09"
"647","ldr","Light Intensity Sensor","711","2020-12-04 15:31:09"
"648","temp2","Temperature Sensor","20","2020-12-04 15:31:09"
"649","humidity1","Humidity Sensor","39","2020-12-04 15:31:10"
"650","humidity2","Humidity Sensor","88","2020-12-04 15:31:10"
"651","temp1","Temperature Sensor","35","2020-12-04 15:31:10"
"652","temp2","Temperature Sensor","26","2020-12-04 15:31:10"
"653","humidity1","Humidity Sensor","22","2020-12-04 15:31:11"
"654","humidity2","Humidity Sensor","50","2020-12-04 15:31:11"
"655","temp1","Temperature Sensor","40","2020-12-04 15:31:11"
"656","pump","Pump Actuator","1","2020-12-04 15:31:11"
"657","heater","Heater Actuator","1","2020-12-04 15:31:11"
"658","temp2","Temperature Sensor","23","2020-12-04 15:31:11"
"659","humidity1","Humidity Sensor","37","2020-12-04 15:31:12"
"660","humidity2","Humidity Sensor","63","2020-12-04 15:31:12"
"661","temp1","Temperature Sensor","31","2020-12-04 15:31:12"
"662","ldr","Light Intensity Sensor","185","2020-12-04 15:31:12"
"663","temp2","Temperature Sensor","26","2020-12-04 15:31:13"
"664","humidity1","Humidity Sensor","39","2020-12-04 15:31:13"
"665","humidity2","Humidity Sensor","45","2020-12-04 15:31:13"
"666","temp1","Temperature Sensor","37","2020-12-04 15:31:13"
"667","temp2","Temperature Sensor","26","2020-12-04 15:31:14"
"668","humidity1","Humidity Sensor","33","2020-12-04 15:31:14"
"669","humidity2","Humidity Sensor","53","2020-12-04 15:31:14"
"670","temp1","Temperature Sensor","40","2020-12-04 15:31:14"
"671","temp2","Temperature Sensor","22","2020-12-04 15:31:15"
"672","humidity1","Humidity Sensor","22","2020-12-04 15:31:15"
"673","humidity2","Humidity Sensor","40","2020-12-04 15:31:15"
"674","temp1","Temperature Sensor","37","2020-12-04 15:31:15"
"675","ldr","Light Intensity Sensor","867","2020-12-04 15:31:15"
"676","temp2","Temperature Sensor","27","2020-12-04 15:31:16"
"677","humidity1","Humidity Sensor","7","2020-12-04 15:31:16"
"678","humidity2","Humidity Sensor","97","2020-12-04 15:31:16"
"679","temp1","Temperature Sensor","36","2020-12-04 15:31:16"
"680","pump","Pump Actuator","1","2020-12-04 15:31:16"
"681","heater","Heater Actuator","0","2020-12-04 15:31:16"
"682","temp2","Temperature Sensor","29","2020-12-04 15:31:17"
"683","humidity1","Humidity Sensor","17","2020-12-04 15:31:17"
"684","humidity2","Humidity Sensor","82","2020-12-04 15:31:17"
"685","temp1","Temperature Sensor","36","2020-12-04 15:31:17"
"686","temp2","Temperature Sensor","23","2020-12-04 15:31:18"
"687","humidity1","Humidity Sensor","11","2020-12-04 15:31:18"
"688","humidity2","Humidity Sensor","42","2020-12-04 15:31:18"
"689","temp1","Temperature Sensor","30","2020-12-04 15:31:18"
"690","ldr","Light Intensity Sensor","337","2020-12-04 15:31:19"
"691","temp2","Temperature Sensor","29","2020-12-04 15:31:19"
"692","humidity1","Humidity Sensor","40","2020-12-04 15:31:19"
"693","humidity2","Humidity Sensor","52","2020-12-04 15:31:19"
"694","temp1","Temperature Sensor","35","2020-12-04 15:31:19"
"695","temp2","Temperature Sensor","28","2020-12-04 15:31:20"
"696","humidity1","Humidity Sensor","43","2020-12-04 15:31:20"
"697","humidity2","Humidity Sensor","80","2020-12-04 15:31:20"
"698","temp1","Temperature Sensor","35","2020-12-04 15:31:20"
"699","temp2","Temperature Sensor","27","2020-12-04 15:31:21"
"700","humidity2","Humidity Sensor","50","2020-12-04 15:31:21"
"701","humidity1","Humidity Sensor","48","2020-12-04 15:31:21"
"702","pump","Pump Actuator","0","2020-12-04 15:31:21"
"703","temp1","Temperature Sensor","34","2020-12-04 15:31:21"
"704","heater","Heater Actuator","0","2020-12-04 15:31:21"
"705","ldr","Light Intensity Sensor","293","2020-12-04 15:31:22"
"706","temp2","Temperature Sensor","20","2020-12-04 15:31:22"
"707","humidity2","Humidity Sensor","85","2020-12-04 15:31:22"
"708","humidity1","Humidity Sensor","19","2020-12-04 15:31:22"
"709","temp1","Temperature Sensor","40","2020-12-04 15:31:22"
"710","temp2","Temperature Sensor","26","2020-12-04 15:31:23"
"711","humidity1","Humidity Sensor","15","2020-12-04 15:31:23"
"712","humidity2","Humidity Sensor","58","2020-12-04 15:31:23"
"713","temp1","Temperature Sensor","37","2020-12-04 15:31:23"
"714","temp2","Temperature Sensor","27","2020-12-04 15:31:24"
"715","humidity1","Humidity Sensor","38","2020-12-04 15:31:24"
"716","humidity2","Humidity Sensor","81","2020-12-04 15:31:24"
"717","temp1","Temperature Sensor","39","2020-12-04 15:31:24"
"718","ldr","Light Intensity Sensor","780","2020-12-04 15:31:25"
"719","temp2","Temperature Sensor","29","2020-12-04 15:31:25"
"720","humidity2","Humidity Sensor","82","2020-12-04 15:31:25"
"721","humidity1","Humidity Sensor","26","2020-12-04 15:31:25"
"722","temp1","Temperature Sensor","37","2020-12-04 15:31:25"
"723","temp2","Temperature Sensor","28","2020-12-04 15:31:26"
"724","pump","Pump Actuator","0","2020-12-04 15:31:26"
"725","humidity2","Humidity Sensor","40","2020-12-04 15:31:26"
